time_min,job_code,job_id,site_id,plane_id,proc_min,move_min,FixedDevices,MobileDevices
420.00,ZY_Z,0,0,0,1.00,0.00,,
421.00,ZY_M,1,16,0,0.00,0.32,,
421.32,ZY_M,1,16,0,0.00,0.00,,
421.32,ZY01,2,16,0,1.00,0.00,,
422.32,ZY_Z,0,0,1,1.00,0.00,,
423.32,ZY02,3,16,0,1.00,0.00,FR27,
423.32,ZY03,4,16,0,1.00,0.00,FR7,
423.32,ZY04,5,16,0,3.06,0.00,FR15,MR16
423.32,ZY05,6,16,0,3.06,0.00,FR11,MR12
423.32,ZY06,7,16,0,4.00,0.00,FR23,
423.32,ZY_L,20,16,0,1.00,0.00,,
423.32,ZY_M,1,13,1,0.00,0.12,,
423.44,ZY_M,1,13,1,0.00,0.00,,
423.44,ZY01,2,13,1,1.00,0.00,,
424.44,ZY_Z,0,0,2,1.00,0.00,,
425.44,ZY02,3,13,1,1.00,0.00,FR26,
425.44,ZY03,4,13,1,1.00,0.00,FR6,
425.44,ZY04,5,13,1,3.17,0.00,FR14,MR17
425.44,ZY05,6,13,1,3.17,0.00,FR10,MR13
425.44,ZY06,7,13,1,4.00,0.00,FR22,
425.44,ZY_L,20,13,1,1.00,0.00,,
425.44,ZY_M,1,6,2,0.00,0.28,,
425.72,ZY_M,1,6,2,0.00,0.00,,
425.72,ZY01,2,6,2,1.00,0.00,,
426.72,ZY_Z,0,0,3,1.00,0.00,,
427.32,ZY02,3,6,2,1.00,0.00,FR25,
427.32,ZY03,4,6,2,1.00,0.00,FR5,
427.32,ZY04,5,6,2,3.12,0.00,FR13,MR16
427.32,ZY05,6,6,2,3.12,0.00,FR9,MR12
427.32,ZY06,7,6,2,4.00,0.00,FR21,
427.32,ZY_L,20,6,2,1.00,0.00,,
427.72,ZY01,2,16,0,1.00,0.00,,
427.72,ZY07,8,16,0,2.06,0.00,FR19,MR08
427.72,ZY08,9,16,0,1.00,0.00,,
427.72,ZY09,10,16,0,2.00,0.00,FR23,
427.72,ZY10,11,16,0,16.00,0.00,FR3,
427.72,ZY13,14,16,0,1.00,0.00,,
427.72,ZY_T,21,16,0,0.06,0.00,,MR20
427.72,ZY_M,1,27,3,0.00,0.25,,
427.97,ZY_M,1,27,3,0.00,0.00,,
427.97,ZY01,2,27,3,1.00,0.00,,
428.97,ZY_Z,0,0,4,1.00,0.00,,
429.44,ZY02,3,27,3,1.00,0.00,FR28,
